"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0E740","2020-05-29 00:00:00","27.000","244.000","0.700","24.500","0.950","1009.200","","117.500","-99.000","-99.000","-99.000","26.600","","23.200",""
"C0AI20","2020-05-29 00:00:00","25.000","172.000","1.300","23.000","0.910","1009.500","","16.500","-99.000","-99.000","-99.000","23.300","","21.600",""
"C0E550","2020-05-29 00:00:00","84.000","0.000","0.000","23.000","1.000","1002.000","","95.000","-99.000","-99.000","-99.000","25.000","","21.800",""
"C0X060","2020-05-29 00:00:00","19.000","186.000","0.700","25.500","0.940","1011.100","","35.000","-99.000","-99.000","-99.000","31.500","","24.900",""
"C0R510","2020-05-29 00:00:00","31.000","0.000","0.000","27.000","0.940","1009.100","","94.000","-99.000","-99.000","-99.000","32.300","","24.600",""
"C0AC60","2020-05-29 00:00:00","55.000","138.000","0.300","23.000","0.990","1006.200","","140.500","-99.000","-99.000","-99.000","23.600","","21.900",""
"C0UA70","2020-05-29 00:00:00","547.000","150.000","1.200","21.100","0.990","952.600","","89.500","-99.000","-99.000","-99.000","21.100","","19.300",""
"C0G740","2020-05-29 00:00:00","24.000","87.000","0.500","25.400","0.930","1009.100","","14.500","-99.000","-99.000","-99.000","28.500","","23.900",""
"C0F9N0","2020-05-29 00:00:00","75.000","104.000","1.700","25.600","0.930","1003.000","","88.500","-99.000","-99.000","-99.000","29.700","","25.400",""
"C0F9T0","2020-05-29 00:00:00","111.000","242.000","0.600","25.800","0.930","998.700","","24.500","-99.000","-99.000","-99.000","28.200","","24.100",""
"C0S710","2020-05-29 00:00:00","382.000","4.000","3.800","22.700","1.000","971.000","","7.500","-99.000","-99.000","-99.000","26.000","","22.300",""
"C0F9R0","2020-05-29 00:00:00","20.000","0.000","0.000","25.400","1.000","1010.300","","13.000","-99.000","-99.000","-99.000","28.100","","24.000",""
"C0W130","2020-05-29 00:00:00","18.000","21.000","2.200","25.400","0.930","1008.900","","0.000","-99.000","-99.000","-99.000","27.400","","24.800",""
"C0C700","2020-05-29 00:00:00","151.000","121.000","0.600","22.300","0.960","995.300","","73.500","-99.000","-99.000","-99.000","22.900","","21.100",""
"C0R740","2020-05-29 00:00:00","58.000","127.000","0.400","25.100","0.970","1006.100","","1.000","-99.000","-99.000","-99.000","30.200","","24.600",""
"C0R100","2020-05-29 00:00:00","1006.000","294.000","0.900","19.600","0.990","903.900","","18.500","-99.000","-99.000","-99.000","24.400","","19.400",""
"C0X120","2020-05-29 00:00:00","28.000","153.000","1.400","26.400","0.880","1009.600","","16.500","-99.000","-99.000","-99.000","31.600","","25.700",""
"C0R670","2020-05-29 00:00:00","26.000","19.000","0.500","25.700","0.960","1010.400","","2.000","-99.000","-99.000","-99.000","30.700","","25.300",""
"C0W110","2020-05-29 00:00:00","16.000","337.000","2.200","22.700","0.820","1011.800","","1.500","-99.000","-99.000","-99.000","23.900","","21.000",""
"C0AC70","2020-05-29 00:00:00","71.000","82.000","0.700","22.900","0.970","1004.500","","129.000","-99.000","-99.000","-99.000","23.400","","21.700",""
"C0X050","2020-05-29 00:00:00","25.000","0.000","0.000","25.600","0.990","1007.700","","18.000","-99.000","-99.000","-99.000","32.300","","25.200",""
"C0K580","2020-05-29 00:00:00","26.000","0.000","0.000","25.600","0.990","1010.100","","109.000","-99.000","-99.000","-99.000","30.600","","24.300",""
"C0G650","2020-05-29 00:00:00","34.000","164.000","0.600","25.600","0.990","1007.600","","25.500","-99.000","-99.000","-99.000","30.000","","24.900",""
"C0T9B0","2020-05-29 00:00:00","558.000","198.000","1.000","21.700","0.990","952.300","","17.000","-99.000","-99.000","-99.000","22.600","","20.900",""
"C0E850","2020-05-29 00:00:00","104.000","0.000","0.000","22.800","0.980","999.600","","115.000","-99.000","-99.000","-99.000","24.300","","21.600",""
"C0S990","2020-05-29 00:00:00","409.000","50.000","1.600","23.800","0.990","967.700","","0.000","-99.000","-99.000","-99.000","30.600","","22.900",""
"C0X240","2020-05-29 00:00:00","394.000","194.000","0.800","22.700","0.950","968.400","","56.500","-99.000","-99.000","-99.000","30.200","","22.700",""
"C0I090","2020-05-29 00:00:00","910.000","37.000","1.000","-99.000","-99.000","913.200","","125.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0I490","2020-05-29 00:00:00","1601.000","43.000","1.300","16.800","0.990","843.600","","67.000","-99.000","-99.000","-99.000","21.900","","16.800",""
"C0Z050","2020-05-29 00:00:00","830.000","0.000","0.000","20.600","0.990","924.100","","10.000","-99.000","-99.000","-99.000","23.100","","20.500",""
"C0X150","2020-05-29 00:00:00","18.000","150.000","0.900","27.300","0.900","1011.000","","7.000","-99.000","-99.000","-99.000","32.600","","26.200",""
"C0R690","2020-05-29 00:00:00","248.000","0.000","0.000","24.600","1.000","984.000","","4.500","-99.000","-99.000","-99.000","30.200","","23.700",""
"C0U720","2020-05-29 00:00:00","1260.000","25.000","1.500","19.000","0.990","888.400","","4.500","-99.000","-99.000","-99.000","22.500","","17.800",""
"C0W140","2020-05-29 00:00:00","21.000","73.000","2.200","24.300","0.710","1011.400","","7.000","-99.000","-99.000","-99.000","26.200","","20.100",""
"C0G660","2020-05-29 00:00:00","27.000","0.000","0.000","26.300","1.000","1010.300","","17.000","-99.000","-99.000","-99.000","30.000","","25.300",""
"C0R810","2020-05-29 00:00:00","25.000","62.000","0.300","25.900","0.920","1009.900","","1.500","-99.000","-99.000","-99.000","30.800","","25.600",""
"C0E750","2020-05-29 00:00:00","62.000","0.000","0.200","23.800","0.960","1003.200","","94.500","-99.000","-99.000","-99.000","25.100","","22.400",""
"C0U520","2020-05-29 00:00:00","517.000","0.000","0.000","21.300","0.990","958.000","","34.500","-99.000","-99.000","-99.000","24.000","","19.800",""
"C0T9G0","2020-05-29 00:00:00","605.000","46.000","0.300","21.500","0.990","948.200","","15.000","-99.000","-99.000","-99.000","23.200","","20.800",""
"C0S700","2020-05-29 00:00:00","507.000","0.000","0.200","22.000","1.000","957.600","","5.000","-99.000","-99.000","-99.000","24.800","","21.400",""
"C0Z310","2020-05-29 00:00:00","59.000","355.000","0.600","23.700","0.990","1007.000","","11.500","-99.000","-99.000","-99.000","25.000","","22.800",""
"C0V610","2020-05-29 00:00:00","22.000","139.000","0.400","28.000","0.910","1009.300","","70.500","-99.000","-99.000","-99.000","31.400","","24.400",""
"C0E610","2020-05-29 00:00:00","850.000","0.000","0.000","21.000","0.920","919.600","","35.500","-99.000","-99.000","-99.000","23.400","","19.800",""
"C0R280","2020-05-29 00:00:00","242.000","0.000","0.100","24.100","0.990","985.800","","0.500","-99.000","-99.000","-99.000","30.700","","23.500",""
"C0V450","2020-05-29 00:00:00","51.000","0.000","0.000","25.500","0.970","1005.800","","52.500","-99.000","-99.000","-99.000","31.300","","24.200",""
"C0M720","2020-05-29 00:00:00","225.000","0.000","0.000","24.300","0.920","986.100","","14.000","-99.000","-99.000","-99.000","31.100","","23.700",""
"C0AD10","2020-05-29 00:00:00","27.000","56.000","0.600","23.600","1.000","1008.700","","33.500","-99.000","-99.000","-99.000","24.400","","22.200",""
"C0Z180","2020-05-29 00:00:00","34.000","0.000","0.000","24.300","0.990","1009.200","","18.500","-99.000","-99.000","-99.000","25.600","","23.000",""
"C0K420","2020-05-29 00:00:00","42.000","90.000","0.300","25.200","0.940","1006.800","","88.500","-99.000","-99.000","-99.000","30.600","","24.300",""
"C0D540","2020-05-29 00:00:00","227.000","0.000","0.000","22.500","0.980","987.500","","100.000","-99.000","-99.000","-99.000","23.900","","21.100",""
"C0M520","2020-05-29 00:00:00","15.000","0.000","0.000","26.000","0.900","1009.600","","26.000","-99.000","-99.000","-99.000","30.400","","23.500",""
"C0K240","2020-05-29 00:00:00","1132.000","135.000","1.600","20.600","0.980","892.400","","91.500","-99.000","-99.000","-99.000","24.800","","19.000",""
"C0V210","2020-05-29 00:00:00","734.000","0.000","0.000","20.600","0.960","933.000","","34.000","-99.000","-99.000","-99.000","27.000","","20.600",""
"C0Z320","2020-05-29 00:00:00","646.000","0.000","0.000","21.200","0.990","942.100","","15.000","-99.000","-99.000","-99.000","27.300","","20.700",""
"C0R600","2020-05-29 00:00:00","766.000","74.000","0.900","23.200","0.910","927.700","","28.500","-99.000","-99.000","-99.000","26.700","","21.600",""
"C0C650","2020-05-29 00:00:00","208.000","0.000","0.000","21.700","0.990","988.400","","107.000","-99.000","-99.000","-99.000","22.800","","20.800",""
"C0F9I0","2020-05-29 00:00:00","194.000","0.000","0.200","24.600","1.000","989.500","","11.000","-99.000","-99.000","-99.000","27.200","","22.900",""
"C0T820","2020-05-29 00:00:00","550.000","0.000","0.000","22.200","0.990","955.800","","10.500","-99.000","-99.000","-99.000","27.900","","21.100",""
"C0S890","2020-05-29 00:00:00","238.000","8.000","2.400","23.900","0.970","989.300","","2.000","-99.000","-99.000","-99.000","28.800","","23.300",""
"C0G840","2020-05-29 00:00:00","32.000","0.000","0.000","25.700","0.990","1007.300","","73.500","-99.000","-99.000","-99.000","30.800","","24.200",""
"C0V710","2020-05-29 00:00:00","34.000","204.000","0.500","27.800","0.850","1007.600","","44.500","-99.000","-99.000","-99.000","31.800","","24.700",""
"C0X140","2020-05-29 00:00:00","17.000","123.000","0.500","27.000","0.910","1009.600","","6.000","-99.000","-99.000","-99.000","32.300","","26.000",""
"C0C680","2020-05-29 00:00:00","228.000","100.000","1.800","-99.000","0.990","984.700","","88.000","-99.000","-99.000","-99.000","22.000","","20.500",""
"C0D360","2020-05-29 00:00:00","523.000","0.000","0.000","21.300","0.990","952.500","","76.500","-99.000","-99.000","-99.000","22.600","","20.100",""
"C0C710","2020-05-29 00:00:00","143.000","146.000","0.600","22.000","0.990","996.500","","140.500","-99.000","-99.000","-99.000","22.800","","21.200",""
"C0Z190","2020-05-29 00:00:00","62.000","0.000","0.200","24.100","0.990","1006.200","","15.000","-99.000","-99.000","-99.000","25.600","","23.000",""
"C0Z020","2020-05-29 00:00:00","211.000","34.000","2.900","23.300","0.990","988.700","","7.000","-99.000","-99.000","-99.000","28.100","","22.700",""
"C0I380","2020-05-29 00:00:00","258.000","103.000","1.600","23.700","0.960","982.200","","67.500","-99.000","-99.000","-99.000","30.000","","22.900",""
"C0D560","2020-05-29 00:00:00","147.000","84.000","0.700","22.800","0.970","995.600","","134.500","-99.000","-99.000","-99.000","24.000","","21.500",""
"C0Z220","2020-05-29 00:00:00","589.000","261.000","0.300","21.500","0.990","949.400","","22.000","-99.000","-99.000","-99.000","23.500","","20.500",""
"C0R220","2020-05-29 00:00:00","23.000","118.000","1.000","26.900","0.870","1009.500","","57.500","-99.000","-99.000","-99.000","31.900","","24.700",""
"C0A870","2020-05-29 00:00:00","685.000","120.000","3.100","20.400","1.000","934.700","","58.000","-99.000","-99.000","-99.000","21.600","","18.400",""
"C0V670","2020-05-29 00:00:00","20.000","111.000","1.400","28.000","0.880","1009.500","","41.000","-99.000","-99.000","-99.000","31.600","","24.600",""
"C0G770","2020-05-29 00:00:00","15.000","8.000","0.500","26.500","0.920","1009.900","","1.000","-99.000","-99.000","-99.000","30.000","","25.000",""
"C0C540","2020-05-29 00:00:00","46.000","158.000","0.300","22.600","0.950","1006.700","","43.000","-99.000","-99.000","-99.000","24.700","","21.600",""
"C0R770","2020-05-29 00:00:00","93.000","78.000","0.500","24.600","0.990","1001.900","","2.500","-99.000","-99.000","-99.000","29.100","","23.500",""
"C0F9O0","2020-05-29 00:00:00","175.000","108.000","0.400","26.300","0.890","991.400","","24.500","-99.000","-99.000","-99.000","29.600","","25.100",""
"C0Z230","2020-05-29 00:00:00","31.000","292.000","2.000","24.300","0.910","1010.700","","17.000","-99.000","-99.000","-99.000","24.800","","22.600",""
"C0U900","2020-05-29 00:00:00","63.000","132.000","0.900","23.100","0.990","1007.500","","33.000","-99.000","-99.000","-99.000","25.000","","22.000",""
"C0X200","2020-05-29 00:00:00","61.000","74.000","0.300","24.700","0.990","1004.900","","6.500","-99.000","-99.000","-99.000","31.400","","24.700",""
"C0G640","2020-05-29 00:00:00","17.000","5.000","0.600","25.200","0.960","1012.300","","5.500","-99.000","-99.000","-99.000","29.300","","24.300",""
"C0Z080","2020-05-29 00:00:00","298.000","358.000","0.400","23.000","0.990","980.000","","25.500","-99.000","-99.000","-99.000","32.400","","22.100",""
"C0U770","2020-05-29 00:00:00","5.000","335.000","2.200","23.800","0.990","1012.800","","26.000","-99.000","-99.000","-99.000","25.600","","22.800",""
"C0Z210","2020-05-29 00:00:00","126.000","1.000","1.200","23.300","0.990","1000.300","","13.000","-99.000","-99.000","-99.000","28.300","","22.500",""
"C0V690","2020-05-29 00:00:00","30.000","140.000","0.900","28.200","0.870","1008.900","","44.000","-99.000","-99.000","-99.000","30.700","","24.900",""
"C0M690","2020-05-29 00:00:00","33.000","35.000","0.400","25.900","0.940","1007.100","","14.500","-99.000","-99.000","-99.000","30.600","","24.700",""
"C0R440","2020-05-29 00:00:00","1679.000","347.000","3.800","17.000","1.000","835.900","","37.000","-99.000","-99.000","-99.000","18.600","","17.000",""
"C0V650","2020-05-29 00:00:00","28.000","140.000","1.500","27.100","0.990","1010.500","","65.000","-99.000","-99.000","-99.000","29.900","","23.600",""
"C0R720","2020-05-29 00:00:00","214.000","352.000","1.900","24.900","0.970","989.000","","0.000","-99.000","-99.000","-99.000","30.700","","23.800",""
"C0K470","2020-05-29 00:00:00","97.000","0.000","0.000","24.300","0.990","1000.600","","152.000","-99.000","-99.000","-99.000","30.800","","23.400",""
"C0R800","2020-05-29 00:00:00","131.000","0.000","0.100","24.700","0.980","997.300","","1.000","-99.000","-99.000","-99.000","30.800","","23.800",""
"C0T9N0","2020-05-29 00:00:00","261.000","38.000","1.300","23.200","1.000","984.000","","5.000","-99.000","-99.000","-99.000","28.200","","22.700",""
"CM0180","2020-05-29 00:00:00","313.000","0.000","0.000","23.400","0.990","978.200","","5.500","-99.000","-99.000","-99.000","32.700","","23.400",""
"C0Z070","2020-05-29 00:00:00","247.000","1.000","2.900","23.000","0.990","985.400","","14.000","-99.000","-99.000","-99.000","28.000","","22.200",""
"C0Z280","2020-05-29 00:00:00","224.000","285.000","0.300","23.500","0.990","989.600","","19.000","-99.000","-99.000","-99.000","28.200","","22.600",""
"C0SA40","2020-05-29 00:00:00","200.000","323.000","0.900","23.600","0.980","990.900","","14.000","-99.000","-99.000","-99.000","28.200","","23.200",""
"C0V440","2020-05-29 00:00:00","27.000","0.000","0.000","27.400","0.900","1008.400","","39.000","-99.000","-99.000","-99.000","33.000","","25.000",""
"C0R490","2020-05-29 00:00:00","49.000","0.000","0.000","26.400","1.000","1005.900","","26.000","-99.000","-99.000","-99.000","32.800","","24.700",""
"C0B010","2020-05-29 00:00:00","38.000","0.000","0.000","22.800","1.000","1006.000","","117.000","-99.000","-99.000","-99.000","22.900","","22.000",""
"C0X230","2020-05-29 00:00:00","29.000","190.000","1.200","26.100","0.880","1009.700","","24.000","-99.000","-99.000","-99.000","30.900","","25.000",""
"C0S770","2020-05-29 00:00:00","375.000","0.000","0.000","23.500","1.000","970.600","","4.500","-99.000","-99.000","-99.000","27.600","","22.800",""
"C0H890","2020-05-29 00:00:00","440.000","0.000","0.000","22.000","0.990","962.700","","123.000","-99.000","-99.000","-99.000","27.600","","22.000",""
"C0K480","2020-05-29 00:00:00","56.000","83.000","0.400","-99.000","0.990","1005.100","","127.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R540","2020-05-29 00:00:00","17.000","86.000","1.200","27.500","0.940","1009.800","","18.000","-99.000","-99.000","-99.000","31.800","","25.200",""
"C0Z160","2020-05-29 00:00:00","124.000","61.000","0.800","23.800","0.970","1002.500","","12.000","-99.000","-99.000","-99.000","27.300","","22.700",""
"C0AH50","2020-05-29 00:00:00","275.000","112.000","2.300","21.600","0.990","981.100","","47.000","-99.000","-99.000","-99.000","22.400","","20.600",""
"C0F850","2020-05-29 00:00:00","379.000","0.000","0.000","23.100","0.990","969.100","","26.000","-99.000","-99.000","-99.000","26.600","","23.100",""
"C0G800","2020-05-29 00:00:00","15.000","352.000","0.300","25.200","0.990","1009.700","","16.000","-99.000","-99.000","-99.000","28.900","","24.100",""
"C0U890","2020-05-29 00:00:00","116.000","248.000","0.900","23.200","0.990","1001.300","","30.000","-99.000","-99.000","-99.000","25.200","","22.100",""
"C0F860","2020-05-29 00:00:00","2215.000","217.000","0.800","14.800","1.000","783.600","","77.500","-99.000","-99.000","-99.000","17.000","","14.600",""
"CM0170","2020-05-29 00:00:00","106.000","107.000","3.000","24.200","0.990","1001.000","","119.000","-99.000","-99.000","-99.000","29.700","","23.100",""
"C0B020","2020-05-29 00:00:00","86.000","110.000","1.200","22.700","0.980","1001.500","","-99.000","-99.000","-99.000","-99.000","22.900","","21.200",""
